customer_id,name,country,total_orders,lifetime_value,avg_order_value,segment
10887,Andrea Richardson,In,2,206.86,103.43,Silver ($100-$500)
15489,Raymond Stone,Es,2,206.85,103.42,Silver ($100-$500)
12789,Cheryl Griffith PhD,Jp,4,206.84,51.71,Silver ($100-$500)
3967,Michelle Cole,In,2,206.8,103.4,Silver ($100-$500)
10355,Ana Zimmerman,Nl,1,206.8,206.8,Silver ($100-$500)
7719,Cynthia Hernandez,Es,3,206.77,68.92,Silver ($100-$500)
1129,Kristine Hurst,De,3,206.76,68.92,Silver ($100-$500)
4767,Monique Robertson,In,3,206.74,68.91,Silver ($100-$500)
14086,Andrew Young,Br,2,206.73,103.36,Silver ($100-$500)
10284,Stephen Hale,In,3,206.69,68.9,Silver ($100-$500)
4760,Sheila Carroll,Us,3,206.66,68.89,Silver ($100-$500)
5992,Penny Pierce,Br,2,206.64,103.32,Silver ($100-$500)
6372,Shane Sheppard,Us,1,206.55,206.55,Silver ($100-$500)
15173,Joshua Harris,Fr,3,206.45000000000002,68.82,Silver ($100-$500)
5747,Bradley Williams,Us,1,206.38,206.38,Silver ($100-$500)
1220,Christopher Fernandez,Us,4,206.35999999999999,51.59,Silver ($100-$500)
13570,Oscar Murphy,Sg,3,206.35,68.78,Silver ($100-$500)
4915,Candice Combs,Se,2,206.24,103.12,Silver ($100-$500)
17778,James Noble,Ae,2,206.19,103.09,Silver ($100-$500)
2477,Christopher Williams,In,1,206.12,206.12,Silver ($100-$500)
9988,Joseph Schneider,Nl,2,206.1,103.05,Silver ($100-$500)
17566,Andrew Nixon,Fr,3,206.07999999999998,68.69,Silver ($100-$500)
454,Andrea Walker,Es,2,206.05,103.03,Silver ($100-$500)
13312,Dr. Joshua Welch,Nl,2,206.05,103.03,Silver ($100-$500)
17740,Marissa Martin,Sg,2,206.01999999999998,103.01,Silver ($100-$500)
6966,Deborah Strickland,De,2,205.99,103.0,Silver ($100-$500)
13711,Kevin Calderon,Jp,3,205.94000000000003,68.65,Silver ($100-$500)
14692,Jamie Zimmerman,Es,2,205.93,102.97,Silver ($100-$500)
7611,James Simpson,Fr,1,205.88,205.88,Silver ($100-$500)
2770,Nicole Munoz,Us,3,205.87,68.62,Silver ($100-$500)
16796,Christina Bishop,In,2,205.81,102.91,Silver ($100-$500)
689,Darren Novak,Es,1,205.72,205.72,Silver ($100-$500)
792,Donald Wilson,Ca,1,205.69,205.69,Silver ($100-$500)
1731,Teresa Williams,Jp,2,205.69,102.84,Silver ($100-$500)
10820,Jason Gross,Br,1,205.65,205.65,Silver ($100-$500)
9513,Michele Taylor,Ca,2,205.62,102.81,Silver ($100-$500)
7083,Michael Jones,Ca,1,205.61,205.61,Silver ($100-$500)
17806,Nathaniel Lane,Us,3,205.59,68.53,Silver ($100-$500)
375,Joshua Russell,Se,2,205.58999999999997,102.79,Silver ($100-$500)
18054,Kelly Keller,Mx,1,205.52,205.52,Silver ($100-$500)
12856,Jeffrey Patterson,Us,1,205.51,205.51,Silver ($100-$500)
18221,Spencer Martinez,Se,1,205.48,205.48,Silver ($100-$500)
7546,Gregory Alvarez,Za,1,205.47,205.47,Silver ($100-$500)
6909,Kyle Hall,Gb,3,205.45999999999998,68.49,Silver ($100-$500)
9636,Alex Brennan,Pl,1,205.45,205.45,Silver ($100-$500)
19407,Willie Campos,In,2,205.34,102.67,Silver ($100-$500)
10407,Sheena Johnson,Us,2,205.27,102.64,Silver ($100-$500)
223,Julie Daniels,Fr,3,205.22,68.41,Silver ($100-$500)
3084,Paula Martin,Us,2,205.21,102.61,Silver ($100-$500)
18644,Tracy Warner,De,4,205.14000000000001,51.29,Silver ($100-$500)
10976,Jamie Wong,Mx,1,205.12,205.12,Silver ($100-$500)
12781,Sarah Klein,De,1,205.08,205.08,Silver ($100-$500)
1909,Miranda Smith,In,1,205.06,205.06,Silver ($100-$500)
1498,Lisa Garcia,Se,4,204.98000000000002,51.25,Silver ($100-$500)
916,David Reyes,Fr,3,204.96,68.32,Silver ($100-$500)
15454,Anna Rose,Us,3,204.93,68.31,Silver ($100-$500)
19483,Shannon Stanley,Br,2,204.89,102.44,Silver ($100-$500)
8336,Tiffany Patton,Fr,2,204.88,102.44,Silver ($100-$500)
15815,David Wall,Fr,3,204.88,68.29,Silver ($100-$500)
8973,Angela Smith,Br,2,204.83999999999997,102.42,Silver ($100-$500)
16247,Veronica Miller,Us,2,204.7,102.35,Silver ($100-$500)
18317,Tammy Porter,Fr,1,204.44,204.44,Silver ($100-$500)
19192,Kimberly Marquez,Pl,3,204.42000000000002,68.14,Silver ($100-$500)
14262,Nicole Smith,Br,4,204.4,51.1,Silver ($100-$500)
2785,Melissa Fowler,Us,1,204.38,204.38,Silver ($100-$500)
14696,Paula Boyd,Pl,2,204.35,102.17,Silver ($100-$500)
5659,Evan Morgan,Pl,1,204.33,204.33,Silver ($100-$500)
1646,Jessica Jackson,Us,1,204.29,204.29,Silver ($100-$500)
10668,Stephanie Morales,Sg,1,204.27,204.27,Silver ($100-$500)
18788,Ashley Jones,Nl,3,204.26,68.09,Silver ($100-$500)
2956,James Ellis,Us,1,204.19,204.19,Silver ($100-$500)
19079,Charles Blankenship,Us,2,204.18,102.09,Silver ($100-$500)
16374,Kelsey Jenkins,Mx,3,204.17,68.06,Silver ($100-$500)
9762,Daniel Peterson,De,2,204.12,102.06,Silver ($100-$500)
9942,Jose Roberts,In,1,204.12,204.12,Silver ($100-$500)
12492,Michelle Davis,Ca,2,204.12,102.06,Silver ($100-$500)
8642,Leslie Gill,Jp,3,204.08999999999997,68.03,Silver ($100-$500)
1672,Eric Jenkins,Es,1,204.03,204.03,Silver ($100-$500)
8293,James Marsh,In,3,204.01999999999998,68.01,Silver ($100-$500)
11806,Mark Mendoza,Mx,1,204.0,204.0,Silver ($100-$500)
2261,David Reyes,Us,1,203.95,203.95,Silver ($100-$500)
11062,Sarah Wood,Sg,3,203.93,67.98,Silver ($100-$500)
2635,Christina White,Us,3,203.91,67.97,Silver ($100-$500)
9408,Christine Morris,Sg,1,203.88,203.88,Silver ($100-$500)
1986,Ryan Gibbs,De,1,203.8,203.8,Silver ($100-$500)
8849,Alicia Smith,Sg,1,203.78,203.78,Silver ($100-$500)
16609,Jessica Hunt,Jp,2,203.78,101.89,Silver ($100-$500)
8392,Anthony Hayden,Mx,2,203.74,101.87,Silver ($100-$500)
7079,Bryan Cortez,Br,3,203.7,67.9,Silver ($100-$500)
1722,Gina Hanson,Pl,2,203.69,101.84,Silver ($100-$500)
4724,Brandy Schultz,De,1,203.61,203.61,Silver ($100-$500)
18081,Eric Elliott,Nl,2,203.60999999999999,101.8,Silver ($100-$500)
19635,David Freeman,De,3,203.56,67.85,Silver ($100-$500)
5906,Sharon Moyer,Gb,2,203.52,101.76,Silver ($100-$500)
14979,Joy Day,Ae,2,203.51,101.75,Silver ($100-$500)
13650,Suzanne Harrison,In,2,203.48000000000002,101.74,Silver ($100-$500)
12119,Alexander Howard,Nl,3,203.47,67.82,Silver ($100-$500)
13239,Belinda Johnson,Fr,3,203.47,67.82,Silver ($100-$500)
17558,Victoria Stephenson,Br,3,203.45000000000002,67.82,Silver ($100-$500)
187,Barbara Palmer,Br,4,203.45,50.86,Silver ($100-$500)
8601,Amy Jackson,Jp,3,203.45,67.82,Silver ($100-$500)
2166,Crystal Flores,Ae,2,203.44,101.72,Silver ($100-$500)
2733,Melissa White,Jp,2,203.35,101.67,Silver ($100-$500)
3416,Donna Richardson,Se,2,203.33,101.67,Silver ($100-$500)
335,John Smith,Nl,2,203.32999999999998,101.66,Silver ($100-$500)
13846,Jake West,Au,2,203.32999999999998,101.66,Silver ($100-$500)
7328,Michael Whitney,De,3,203.32,67.77,Silver ($100-$500)
18837,Brian Silva,Us,3,203.31,67.77,Silver ($100-$500)
5239,Cole Long,Mx,1,203.24,203.24,Silver ($100-$500)
1012,Pamela Stephens,Mx,2,203.22,101.61,Silver ($100-$500)
2396,Christopher Clarke,Br,1,203.22,203.22,Silver ($100-$500)
1676,Christopher Horn,Us,1,203.2,203.2,Silver ($100-$500)
780,Sarah Mitchell,Nl,1,203.1,203.1,Silver ($100-$500)
6838,David Cunningham,De,3,203.1,67.7,Silver ($100-$500)
17332,Stephen Adams,Us,1,203.1,203.1,Silver ($100-$500)
14529,Melanie Hammond,De,1,202.98,202.98,Silver ($100-$500)
19023,Daniel Gay,Ae,2,202.85,101.42,Silver ($100-$500)
17609,Judy York,Jp,1,202.82,202.82,Silver ($100-$500)
114,Janice Johnson,Sg,1,202.8,202.8,Silver ($100-$500)
10867,Daniel Mcdonald,In,3,202.79000000000002,67.6,Silver ($100-$500)
11339,Jessica Huynh,In,3,202.75,67.58,Silver ($100-$500)
12878,Sue Sanders,Us,3,202.65,67.55,Silver ($100-$500)
7717,Courtney Leon,Us,2,202.61,101.31,Silver ($100-$500)
6559,Lisa Mclean,Ca,1,202.56,202.56,Silver ($100-$500)
10643,Dorothy Green,Us,1,202.52,202.52,Silver ($100-$500)
17136,Patricia Thompson PhD,Gb,3,202.51,67.5,Silver ($100-$500)
7524,Samantha Hess,Ca,1,202.48,202.48,Silver ($100-$500)
4758,Jill Reed,Us,2,202.44,101.22,Silver ($100-$500)
7421,Cynthia Walker,Br,4,202.43,50.61,Silver ($100-$500)
12928,Jacob Alvarez,Fr,1,202.42,202.42,Silver ($100-$500)
616,April Williams,Gb,1,202.41,202.41,Silver ($100-$500)
12720,John Thomas,De,2,202.41,101.2,Silver ($100-$500)
14763,Whitney Robinson,Us,2,202.4,101.2,Silver ($100-$500)
10619,Rebecca Bonilla,De,2,202.38,101.19,Silver ($100-$500)
5183,Kenneth Clark,In,1,202.25,202.25,Silver ($100-$500)
14213,Sara Fisher,Fr,3,202.23,67.41,Silver ($100-$500)
8782,Curtis Miller,Gb,1,202.2,202.2,Silver ($100-$500)
15356,Janet Clark,Fr,3,202.19,67.4,Silver ($100-$500)
18029,Shelly Chavez,Nl,4,202.16,50.54,Silver ($100-$500)
6172,Eugene Mcconnell,Fr,2,202.14,101.07,Silver ($100-$500)
14976,Jeremy Montgomery,Sg,1,202.11,202.11,Silver ($100-$500)
18898,Lindsey Lowery,Us,3,202.07,67.36,Silver ($100-$500)
19105,Brandon Steele,Es,1,202.07,202.07,Silver ($100-$500)
128,Jacob Larson,Jp,3,202.05,67.35,Silver ($100-$500)
12531,Diana Taylor,Gb,3,202.03,67.34,Silver ($100-$500)
15819,Olivia Brooks,Br,1,202.0,202.0,Silver ($100-$500)
5853,Barbara Leach,Se,1,201.95,201.95,Silver ($100-$500)
13672,Paul Gutierrez,De,2,201.93,100.97,Silver ($100-$500)
15919,Megan Weber,Jp,2,201.91,100.95,Silver ($100-$500)
4838,Justin Richard,Jp,3,201.88,67.29,Silver ($100-$500)
17400,Monica Davis,Gb,2,201.86,100.93,Silver ($100-$500)
7906,Joseph Simmons,Ca,1,201.82,201.82,Silver ($100-$500)
4792,Jonathan Levy,In,1,201.78,201.78,Silver ($100-$500)
412,Dan Gomez,De,1,201.76,201.76,Silver ($100-$500)
17642,William Mathis,Jp,2,201.75,100.88,Silver ($100-$500)
17971,Julia Lewis,In,2,201.71,100.86,Silver ($100-$500)
18234,Ms. Emily Cook,In,1,201.67,201.67,Silver ($100-$500)
10851,Emily Jones,Br,2,201.62,100.81,Silver ($100-$500)
9297,David Martinez,Us,5,201.58,40.32,Silver ($100-$500)
15658,Sara Rogers,Za,2,201.57,100.78,Silver ($100-$500)
186,Jessica Branch,Sg,2,201.48,100.74,Silver ($100-$500)
12270,Ronald Cameron,Ae,3,201.47,67.16,Silver ($100-$500)
8858,Victoria Brown,Au,2,201.44,100.72,Silver ($100-$500)
6672,Gregory Cannon,Sg,2,201.38,100.69,Silver ($100-$500)
11022,Ashley Davis,Br,1,201.38,201.38,Silver ($100-$500)
12126,Jessica Price,In,1,201.29,201.29,Silver ($100-$500)
17794,Randy Petty,Au,1,201.27,201.27,Silver ($100-$500)
5431,Daniel Christensen,Us,1,201.26,201.26,Silver ($100-$500)
9720,Katherine Henry,Fr,2,201.26,100.63,Silver ($100-$500)
11011,Traci Myers,Ca,2,201.22000000000003,100.61,Silver ($100-$500)
3672,Dana Stewart,Pl,3,201.16,67.05,Silver ($100-$500)
11828,Allison Sweeney,In,2,201.07999999999998,100.54,Silver ($100-$500)
815,Kelly Hernandez,Fr,1,201.06,201.06,Silver ($100-$500)
12980,Lisa Williams,Au,4,200.97,50.24,Silver ($100-$500)
11065,David Davis,Br,3,200.94,66.98,Silver ($100-$500)
11298,Natalie Leonard,Es,1,200.87,200.87,Silver ($100-$500)
18706,Robert Glover,Sg,1,200.87,200.87,Silver ($100-$500)
16642,Christopher Martinez,De,1,200.84,200.84,Silver ($100-$500)
17183,Isaiah Woods,Pl,3,200.75,66.92,Silver ($100-$500)
16283,Michael Singleton,Se,2,200.73000000000002,100.37,Silver ($100-$500)
16135,Matthew Fuller,Gb,2,200.72,100.36,Silver ($100-$500)
5600,Justin Watts,Us,2,200.7,100.35,Silver ($100-$500)
13213,April Keller,Nl,2,200.59,100.3,Silver ($100-$500)
10815,Andrew Donaldson,Fr,2,200.58999999999997,100.29,Silver ($100-$500)
6022,Eugene Ford,Br,2,200.57,100.28,Silver ($100-$500)
12897,Tammie Alvarez,Jp,1,200.57,200.57,Silver ($100-$500)
13626,Sarah Washington,Mx,2,200.57,100.28,Silver ($100-$500)
17776,Albert Jones,Au,2,200.54,100.27,Silver ($100-$500)
3011,Francisco Caldwell,In,4,200.51,50.13,Silver ($100-$500)
18112,Zachary Torres,De,3,200.35,66.78,Silver ($100-$500)
8736,Raymond Novak,Au,2,200.34,100.17,Silver ($100-$500)
18036,Christopher Shields,Mx,2,200.32999999999998,100.16,Silver ($100-$500)
19664,Chloe Malone,Sg,3,200.31,66.77,Silver ($100-$500)
16693,Jonathan Stevens,Br,3,200.26999999999998,66.76,Silver ($100-$500)
5819,Eric Garcia,Br,2,200.25,100.13,Silver ($100-$500)
9140,Bryce Gonzalez,Fr,2,200.24,100.12,Silver ($100-$500)
2674,Todd Martin,Br,2,200.13,100.06,Silver ($100-$500)
652,Carly Brown,Es,2,200.09,100.05,Silver ($100-$500)
16435,Yolanda Mitchell,Gb,2,200.02,100.01,Silver ($100-$500)
16987,Alexander Paul,Us,2,200.01,100.0,Silver ($100-$500)
19163,Nancy Diaz,Fr,1,200.0,200.0,Silver ($100-$500)
7711,Vanessa Lopez,Se,1,199.99,199.99,Silver ($100-$500)
13461,Cindy Rice,Nl,2,199.97,99.98,Silver ($100-$500)
12342,Richard Murphy,Us,3,199.95,66.65,Silver ($100-$500)
14902,William Raymond,Sg,1,199.95,199.95,Silver ($100-$500)
9465,Victor Davis,Jp,2,199.93,99.97,Silver ($100-$500)
233,Tyler Hart,Gb,1,199.88,199.88,Silver ($100-$500)
14626,Steven Wilson,In,1,199.87,199.87,Silver ($100-$500)
17895,Karina Freeman,Fr,2,199.82999999999998,99.91,Silver ($100-$500)
8314,Carly Bell,Nl,1,199.8,199.8,Silver ($100-$500)
4833,Katherine Jordan,Es,2,199.78,99.89,Silver ($100-$500)
8098,Daniel Callahan,Ca,2,199.76999999999998,99.88,Silver ($100-$500)
18142,Kathleen Wolfe,Ae,2,199.76999999999998,99.88,Silver ($100-$500)
14784,Michael Burns,In,1,199.73,199.73,Silver ($100-$500)
6585,John Jackson,Br,3,199.66,66.55,Silver ($100-$500)
913,Victor Owens,Mx,1,199.65,199.65,Silver ($100-$500)
19430,Adam Miller,Za,1,199.64,199.64,Silver ($100-$500)
9629,James Miller,In,3,199.63,66.54,Silver ($100-$500)
13017,Jennifer Simpson,Br,1,199.63,199.63,Silver ($100-$500)
11791,William Mcgrath,Us,2,199.56,99.78,Silver ($100-$500)
1615,Stephen Pennington,Nl,2,199.55,99.78,Silver ($100-$500)
13152,Christy Warren,Us,1,199.53,199.53,Silver ($100-$500)
2231,Gwendolyn Lozano,Fr,2,199.45000000000002,99.73,Silver ($100-$500)
3287,Jennifer Brooks,Gb,1,199.44,199.44,Silver ($100-$500)
13224,Lisa Jackson,Nl,2,199.42000000000002,99.71,Silver ($100-$500)
7656,Daniel Cook,Es,1,199.4,199.4,Silver ($100-$500)
17814,Mary Bowen MD,Gb,2,199.4,99.7,Silver ($100-$500)
19191,Christopher Ramirez,Au,2,199.37,99.69,Silver ($100-$500)
6359,Lonnie Montgomery,Us,2,199.28,99.64,Silver ($100-$500)
17171,Lisa Townsend,Us,1,199.24,199.24,Silver ($100-$500)
1737,Catherine Strickland,Es,2,199.23000000000002,99.62,Silver ($100-$500)
16261,Emily Wong,Au,3,199.22,66.41,Silver ($100-$500)
7484,Jennifer Taylor,Nl,1,199.12,199.12,Silver ($100-$500)
1536,Alan Williams,Mx,2,199.08999999999997,99.54,Silver ($100-$500)
15550,Alexander Smith,Us,2,199.06,99.53,Silver ($100-$500)
15963,Vincent Banks,In,3,199.0,66.33,Silver ($100-$500)
19133,Eric Santos,Us,2,198.94,99.47,Silver ($100-$500)
7908,Aaron Diaz,Es,1,198.9,198.9,Silver ($100-$500)
6719,Michael Wallace,De,2,198.86,99.43,Silver ($100-$500)
12165,Megan Stevens,Jp,2,198.86,99.43,Silver ($100-$500)
1131,Joshua Haas,Br,3,198.85,66.28,Silver ($100-$500)
3915,Angelica Reese,Gb,4,198.85,49.71,Silver ($100-$500)
15012,Lisa Simmons,In,2,198.76,99.38,Silver ($100-$500)
10032,Robin Kim,Nl,4,198.74,49.69,Silver ($100-$500)
2700,John Bryant,Mx,3,198.6,66.2,Silver ($100-$500)
6904,Shannon Smith,Fr,1,198.59,198.59,Silver ($100-$500)
9482,Samuel Gallegos,Br,3,198.56,66.19,Silver ($100-$500)
7667,Michael Knight,Us,2,198.49,99.25,Silver ($100-$500)
9832,Emily Brown,Br,1,198.49,198.49,Silver ($100-$500)
9225,Scott Wagner,In,2,198.47,99.23,Silver ($100-$500)
17424,Kimberly Johns,Fr,1,198.45,198.45,Silver ($100-$500)
4668,Heather Moss,In,3,198.38,66.13,Silver ($100-$500)
5548,Christine Schultz,Jp,1,198.33,198.33,Silver ($100-$500)
8067,Sarah George DDS,Jp,4,198.28,49.57,Silver ($100-$500)
18667,Fred Hernandez,Us,1,198.26,198.26,Silver ($100-$500)
12467,Jose Martinez,In,3,198.2,66.07,Silver ($100-$500)
19334,Stephen Goodman,De,2,198.16000000000003,99.08,Silver ($100-$500)
16089,Daniel Butler,De,3,198.15,66.05,Silver ($100-$500)
11952,Faith Wright,Br,2,198.13,99.06,Silver ($100-$500)
15543,Shane Webster,De,3,198.13,66.04,Silver ($100-$500)
13110,Elizabeth Montgomery,Mx,1,198.08,198.08,Silver ($100-$500)
3496,Stephanie Sanchez,Us,3,198.07,66.02,Silver ($100-$500)
15801,David Smith,Br,3,197.97,65.99,Silver ($100-$500)
3386,Sherry Mueller,Ca,3,197.95000000000002,65.98,Silver ($100-$500)
3862,Pamela Logan,Sg,2,197.94,98.97,Silver ($100-$500)
11165,Jennifer Moreno,Za,2,197.88,98.94,Silver ($100-$500)
12459,Jason Hale,Us,1,197.84,197.84,Silver ($100-$500)
12275,Mary Zimmerman,Us,2,197.82,98.91,Silver ($100-$500)
18597,Maria Stein,Ae,3,197.82,65.94,Silver ($100-$500)
1957,Rickey Watson,Gb,2,197.75,98.88,Silver ($100-$500)
15608,David Garcia,Ae,2,197.63,98.81,Silver ($100-$500)
18935,Scott Lindsey,Us,2,197.62,98.81,Silver ($100-$500)
5656,Amber Larson,Br,3,197.55999999999997,65.85,Silver ($100-$500)
19088,Martha Robinson,Gb,1,197.37,197.37,Silver ($100-$500)
15027,Aaron Ryan,Us,2,197.35,98.67,Silver ($100-$500)
3367,Gregory Hines,Us,1,197.28,197.28,Silver ($100-$500)
16004,Amy Kelley,Es,2,197.27,98.64,Silver ($100-$500)
16847,Michael Ryan,Sg,1,197.27,197.27,Silver ($100-$500)
8829,Angelica Ellison,De,1,197.26,197.26,Silver ($100-$500)
6079,Robert Lawrence,Se,3,197.23000000000002,65.74,Silver ($100-$500)
9198,Joshua Taylor,Za,3,197.23,65.74,Silver ($100-$500)
8740,Amy Duffy,Ae,2,197.18,98.59,Silver ($100-$500)
9907,Jodi Pacheco,Us,2,197.16,98.58,Silver ($100-$500)
16020,Christopher Wells,Jp,3,197.09,65.7,Silver ($100-$500)
5723,George Johnson,In,2,197.07999999999998,98.54,Silver ($100-$500)
2140,Jamie Mcfarland,Gb,3,197.05,65.68,Silver ($100-$500)
16371,Christine Ibarra,Br,3,197.0,65.67,Silver ($100-$500)
1938,Reginald Pacheco,Ca,3,196.95,65.65,Silver ($100-$500)
17464,Emily Johnson,Au,3,196.92,65.64,Silver ($100-$500)
14610,Greg Duke,Ca,3,196.86,65.62,Silver ($100-$500)
16433,Carolyn Watts,Es,3,196.86,65.62,Silver ($100-$500)
4381,Amber Thompson,Nl,2,196.85999999999999,98.43,Silver ($100-$500)
2401,James Yates,De,2,196.82,98.41,Silver ($100-$500)
993,Dylan Fernandez,Us,1,196.66,196.66,Silver ($100-$500)
10005,Austin Foster,Us,3,196.64,65.55,Silver ($100-$500)
14317,Christopher Ramirez,Au,1,196.6,196.6,Silver ($100-$500)
5764,Tamara Carson,Mx,1,196.57,196.57,Silver ($100-$500)
2025,Hannah Fuentes,Ae,1,196.56,196.56,Silver ($100-$500)
12925,Melissa Johnson,In,3,196.4,65.47,Silver ($100-$500)
1887,Allen Jimenez,In,2,196.39000000000001,98.2,Silver ($100-$500)
14749,Maria Graves,Gb,2,196.38,98.19,Silver ($100-$500)
1918,Mary Allen,Pl,1,196.37,196.37,Silver ($100-$500)
4404,Courtney Jones,Ca,1,196.37,196.37,Silver ($100-$500)
68,Zachary Lowe,Pl,2,196.32,98.16,Silver ($100-$500)
2829,Jesse Blankenship,Fr,1,196.22,196.22,Silver ($100-$500)
14658,Derek Hoffman MD,Fr,1,196.22,196.22,Silver ($100-$500)
4475,Abigail Nelson,Us,2,196.18,98.09,Silver ($100-$500)
2335,Joseph Adkins,Gb,3,196.15,65.38,Silver ($100-$500)
16848,Alejandro Moyer,Mx,3,196.03,65.34,Silver ($100-$500)
4288,Brian Dunn,Se,2,196.02999999999997,98.01,Silver ($100-$500)
2881,Melissa Gardner,Fr,4,196.01,49.0,Silver ($100-$500)
6103,Dawn Ford,Nl,2,195.97,97.98,Silver ($100-$500)
6615,Marissa Wolfe,Sg,1,195.91,195.91,Silver ($100-$500)
3498,Kenneth Allen PhD,Pl,2,195.89000000000001,97.95,Silver ($100-$500)
2165,Caroline Moore,Au,1,195.87,195.87,Silver ($100-$500)
2355,Ian Sutton,Se,2,195.86,97.93,Silver ($100-$500)
807,Timothy Cox,Mx,2,195.72,97.86,Silver ($100-$500)
12444,Brianna Wilson,Ca,1,195.71,195.71,Silver ($100-$500)
15193,Diana Steele,Nl,1,195.71,195.71,Silver ($100-$500)
10686,Tim Wright,Br,2,195.7,97.85,Silver ($100-$500)
12236,Pamela Chambers,Jp,1,195.7,195.7,Silver ($100-$500)
10072,Tara Dixon,Za,1,195.69,195.69,Silver ($100-$500)
4266,Matthew Le,Us,2,195.68,97.84,Silver ($100-$500)
8129,Charles Banks,Us,1,195.66,195.66,Silver ($100-$500)
13514,Shawn Moore,Us,2,195.60999999999999,97.8,Silver ($100-$500)
695,Alexander Gordon,Za,4,195.59,48.9,Silver ($100-$500)
683,Corey Meyers,Nl,1,195.58,195.58,Silver ($100-$500)
12726,William Conner,Ae,1,195.54,195.54,Silver ($100-$500)
5371,Mary Hendricks,Jp,1,195.53,195.53,Silver ($100-$500)
8397,William Martin,Mx,1,195.53,195.53,Silver ($100-$500)
12625,Kathryn Copeland,In,1,195.53,195.53,Silver ($100-$500)
5755,Crystal Allen,Mx,4,195.48000000000002,48.87,Silver ($100-$500)
12143,Carrie Jones,Au,2,195.45,97.72,Silver ($100-$500)
2904,Vanessa Jones,Us,3,195.44,65.15,Silver ($100-$500)
1897,Alexander Cruz,De,2,195.34,97.67,Silver ($100-$500)
3073,Christopher Davis,Br,4,195.33,48.83,Silver ($100-$500)
5271,Rodney Macias,Jp,3,195.24,65.08,Silver ($100-$500)
12384,Valerie Morris,Us,2,195.23999999999998,97.62,Silver ($100-$500)
14968,Amanda Pierce,Ca,1,195.22,195.22,Silver ($100-$500)
9049,Amy Smith,De,1,195.18,195.18,Silver ($100-$500)
10195,Olivia Hall,Fr,2,195.15,97.58,Silver ($100-$500)
1394,Andrew Martin,De,3,195.13,65.04,Silver ($100-$500)
9916,Deborah Moore,Gb,1,195.1,195.1,Silver ($100-$500)
4070,Angel Francis,Za,2,195.09,97.55,Silver ($100-$500)
9114,David Cox,Fr,1,195.07,195.07,Silver ($100-$500)
19960,Kimberly Smith,Au,1,195.0,195.0,Silver ($100-$500)
10138,Mark Smith,Ca,1,194.99,194.99,Silver ($100-$500)
7617,Michelle Smith,Us,1,194.97,194.97,Silver ($100-$500)
15290,Catherine Spears,Sg,2,194.97,97.48,Silver ($100-$500)
16741,Jasmine Hill,Us,2,194.97,97.48,Silver ($100-$500)
6004,Derek Sandoval,In,1,194.96,194.96,Silver ($100-$500)
6522,Elaine Craig,Ae,2,194.9,97.45,Silver ($100-$500)
18119,Christina Lopez,Ae,2,194.85999999999999,97.43,Silver ($100-$500)
6179,Jenna Perry,Gb,1,194.83,194.83,Silver ($100-$500)
1251,Linda Wilson,Br,3,194.81,64.94,Silver ($100-$500)
966,Brian Anderson,Se,1,194.77,194.77,Silver ($100-$500)
6048,Adam Wilson,Gb,1,194.74,194.74,Silver ($100-$500)
8846,Laura Mercer,Gb,4,194.73000000000002,48.68,Silver ($100-$500)
6939,Charles Brady,Nl,3,194.63,64.88,Silver ($100-$500)
13137,John Williams,De,1,194.61,194.61,Silver ($100-$500)
13383,George Maldonado,Se,2,194.57,97.28,Silver ($100-$500)
1187,Claudia Porter,Us,2,194.55,97.28,Silver ($100-$500)
12405,Betty Shelton,Jp,3,194.55,64.85,Silver ($100-$500)
10259,Samantha Lynn,Us,1,194.54,194.54,Silver ($100-$500)
19000,Victoria Obrien,Us,1,194.54,194.54,Silver ($100-$500)
12661,Daniel Wong,Sg,3,194.43,64.81,Silver ($100-$500)
10020,Abigail Pena,Es,2,194.33999999999997,97.17,Silver ($100-$500)
6703,Michael Hicks,Au,2,194.29999999999998,97.15,Silver ($100-$500)
9856,Heather Russo,Us,4,194.24,48.56,Silver ($100-$500)
13608,Mrs. Linda Mcintyre,Gb,2,194.24,97.12,Silver ($100-$500)
15811,Alexandra Sloan,Se,2,194.20999999999998,97.1,Silver ($100-$500)
5467,Randy Nguyen,De,2,194.14000000000001,97.07,Silver ($100-$500)
14736,Tanya Sanders,Gb,1,194.13,194.13,Silver ($100-$500)
10749,Samantha Stout,Au,2,194.10000000000002,97.05,Silver ($100-$500)
19946,Valerie Fuller,Us,1,194.09,194.09,Silver ($100-$500)
767,Stacy Young,Es,2,194.06,97.03,Silver ($100-$500)
1828,Daniel Hamilton,In,1,194.03,194.03,Silver ($100-$500)
12377,Shannon Perkins,Se,2,193.95,96.97,Silver ($100-$500)
18441,Brian Gardner,Ae,2,193.95,96.97,Silver ($100-$500)
14713,Julie Cruz,Au,4,193.92000000000002,48.48,Silver ($100-$500)
980,Lauren Gray,Us,2,193.92,96.96,Silver ($100-$500)
9050,Benjamin Kerr,Ca,1,193.91,193.91,Silver ($100-$500)
5531,Benjamin Gomez,Es,1,193.9,193.9,Silver ($100-$500)
17780,Chad Garcia,In,2,193.89,96.94,Silver ($100-$500)
4384,Cynthia Edwards,Us,2,193.86,96.93,Silver ($100-$500)
15483,Richard Koch,Sg,1,193.86,193.86,Silver ($100-$500)
4481,Margaret Klein,Br,1,193.85,193.85,Silver ($100-$500)
